rows,dim,dtype,format,warps,trial,had_ms,fused_ms
8192,1024,1,1,2,1,0.0128546,0.0381201
8192,1024,1,1,1,1,0.0131413,0.038755
8192,1024,1,1,1,2,0.013155,0.0387345
8192,1024,1,1,2,2,0.0128478,0.0380996
8192,1024,1,1,4,2,0.0131209,0.0385638
8192,1024,1,1,8,2,0.0150462,0.0388233
8192,1024,1,1,16,2,0.0176265,0.0422571
8192,1024,2,0,1,0,0.0122812,0.0196813
8192,1024,2,0,2,0,0.0119806,0.0185894
8192,1024,2,0,4,0,0.012288,0.0187665
8192,1024,2,0,8,0,0.0140698,0.0183569
8192,1024,2,0,16,0,0.0165137,0.0201591
8192,1024,2,0,16,1,0.0165274,0.0201865
8192,1024,2,0,8,1,0.0140629,0.0183501
8192,1024,2,0,4,1,0.012288,0.0187733
8192,1024,2,0,2,1,0.0119808,0.018589
8192,1024,2,0,1,1,0.0123017,0.0196949
8192,1024,2,0,1,2,0.0123083,0.0196941
8192,1024,2,0,2,2,0.0119876,0.0185886
8192,1024,2,0,4,2,0.0122948,0.0187735
8192,1024,2,0,8,2,0.0140698,0.0183563
8192,1024,2,0,16,2,0.0165137,0.0201796
8192,1024,2,1,1,0,0.0123153,0.0361882
8192,1024,2,1,2,0,0.0119808,0.0357376
8192,1024,2,1,4,0,0.0122948,0.0360858
8192,1024,2,1,8,0,0.0140493,0.0361882
8192,1024,2,1,16,0,0.016521,0.0396561
8192,1024,2,1,16,1,0.0165069,0.0396834
8192,1024,2,1,8,1,0.0140698,0.0361882
8192,1024,2,1,4,1,0.0122948,0.0360994
8192,1024,2,1,2,1,0.0119671,0.0357781
8192,1024,2,1,1,1,0.0122948,0.0362769
8192,1024,2,1,1,2,0.0122948,0.0363042
8192,1024,2,1,2,2,0.0120149,0.0358195
8192,1024,2,1,4,2,0.0123017,0.0362223
8192,1024,2,1,8,2,0.0141107,0.0362906
8192,1024,2,1,16,2,0.0165683,0.0397926
65536,1024,1,0,1,0,0.286345,0.216439
65536,1024,1,0,2,0,0.287095,0.215859
65536,1024,1,0,4,0,0.286993,0.216201
65536,1024,1,0,8,0,0.287164,0.216849
65536,1024,1,0,16,0,0.286959,0.217293
65536,1024,1,0,16,1,0.286822,0.217393
65536,1024,1,0,8,1,0.287334,0.216747
65536,1024,1,0,4,1,0.287061,0.216269
65536,1024,1,0,2,1,0.287095,0.215825
65536,1024,1,0,1,1,0.286242,0.21654
65536,1024,1,0,1,2,0.286481,0.216644
65536,1024,1,0,2,2,0.287061,0.215822
65536,1024,1,0,4,2,0.286993,0.21603
65536,1024,1,0,8,2,0.287334,0.216951
65536,1024,1,0,16,2,0.286619,0.217427
65536,1024,1,1,1,0,0.286379,0.362496
65536,1024,1,1,2,0,0.28713,0.35799
65536,1024,1,1,4,0,0.286958,0.358844
65536,1024,1,1,8,0,0.287232,0.359596
65536,1024,1,1,16,0,0.286618,0.362837
65536,1024,1,1,16,1,0.287095,0.362837
65536,1024,1,1,8,1,0.287369,0.359458
65536,1024,1,1,4,1,0.286993,0.358878
65536,1024,1,1,2,1,0.286993,0.35799
65536,1024,1,1,1,1,0.286276,0.362428
65536,1024,1,1,1,2,0.286413,0.362496
65536,1024,1,1,2,2,0.287095,0.358059
65536,1024,1,1,4,2,0.287164,0.358912
65536,1024,1,1,8,2,0.287266,0.359595
65536,1024,1,1,16,2,0.286922,0.362735
65536,1024,2,0,1,0,0.286515,0.216644
65536,1024,2,0,2,0,0.287369,0.215962
65536,1024,2,0,4,0,0.287164,0.216064
65536,1024,2,0,8,0,0.287232,0.217054
65536,1024,2,0,16,0,0.286993,0.217429
65536,1024,2,0,16,1,0.286822,0.217634
65536,1024,2,0,8,1,0.287266,0.216918
65536,1024,2,0,4,1,0.287232,0.216405
65536,1024,2,0,2,1,0.287164,0.216098
65536,1024,2,0,1,1,0.286276,0.216713
65536,1024,2,0,1,2,0.286481,0.216609
65536,1024,2,0,2,2,0.287129,0.215825
65536,1024,2,0,4,2,0.286925,0.216371
65536,1024,2,0,8,2,0.287403,0.216917
65536,1024,2,0,16,2,0.286788,0.217463
65536,1024,2,1,1,0,0.286413,0.363315
65536,1024,2,1,2,0,0.2873,0.359117
65536,1024,2,1,4,0,0.286993,0.359663
65536,1024,2,1,8,0,0.287197,0.359492
65536,1024,2,1,16,0,0.286788,0.364544
65536,1024,2,1,16,1,0.286893,0.364578
65536,1024,2,1,8,1,0.287334,0.35939
65536,1024,2,1,4,1,0.287027,0.359697
65536,1024,2,1,2,1,0.28713,0.359014
65536,1024,2,1,1,1,0.286208,0.363247
65536,1024,2,1,1,2,0.286276,0.363278
65536,1024,2,1,2,2,0.28713,0.359117
65536,1024,2,1,4,2,0.286996,0.359629
65536,1024,2,1,8,2,0.2873,0.359595
65536,1024,2,1,16,2,0.286687,0.364544
